500	213	494.212
500	214	494.409
500	215	494.602
500	216	494.791
500	217	494.976
500	218	495.158
500	219	495.336
500	220	495.51
500	221	495.681
500	222	495.847
500	223	496.01
500	224	496.169
500	225	496.325
500	226	496.477
500	227	496.625
500	228	496.77
500	229	496.911
500	230	497.048
500	231	497.182
500	232	497.312
500	233	497.439
500	234	497.562
500	235	497.681
500	236	497.798
500	237	497.91
500	238	498.019
500	239	498.125
500	240	498.228
500	241	498.327
500	242	498.422
500	243	498.515
500	244	498.604
500	245	498.689
500	246	498.772
500	247	498.851
500	248	498.927
500	249	499
500	250	499.07
500	251	499.136
500	252	499.2
500	253	499.261
500	254	499.318
500	255	499.373
500	256	499.425
500	257	499.474
500	258	499.52
500	259	499.564
500	260	499.604
500	261	499.643
500	262	499.678
500	263	499.712
500	264	499.742
500	265	499.771
500	266	499.797
500	267	499.821
500	268	499.843
500	269	499.863
500	270	499.881
500	271	499.897
500	272	499.912
500	273	499.925
500	274	499.936
500	275	499.946
500	276	499.955
500	277	499.963
500	278	499.969
500	279	499.975
500	280	499.98
500	281	499.984
500	282	499.987
500	283	499.99
500	284	499.992
500	285	499.994
500	286	499.995
500	287	499.996
500	288	499.997
500	289	499.998
500	290	499.998
500	291	499.999
500	292	499.999
500	293	499.999
500	294	500
500	295	500
500	296	500
500	297	500
500	298	500
500	299	500
500	300	500
500	301	500
500	302	500
500	303	500
500	304	500
500	305	500
500	306	500
500	307	500
500	308	500
500	309	500
500	310	500
500	311	500
500	312	500
500	313	500
500	314	500
500	315	500
500	316	500
500	317	500
500	318	500
500	319	500
500	320	500
500	321	500
500	322	500
500	323	500
500	324	500
500	325	500
500	326	500
500	327	500
500	328	500
500	329	500
500	330	500
500	331	500
500	332	500
500	333	500
500	334	500
500	335	500
500	336	500
500	337	500
500	338	500
500	339	500
500	340	500
500	341	500
500	342	500
500	343	500
500	344	500
500	345	500
500	346	500
500	347	500
500	348	500
500	349	500
500	350	500
500	351	500
500	352	500
500	353	500
500	354	500
500	355	500
500	356	500
500	357	500
500	358	500
500	359	500
500	360	500
500	361	500
500	362	500
500	363	500
500	364	500
500	365	500
500	366	500
500	367	500
500	368	500
500	369	500
500	370	500
500	371	500
500	372	500
500	373	500
500	374	500
500	375	500
500	376	500
500	377	500
500	378	500
500	379	500
500	380	500
500	381	500
500	382	500
500	383	500
500	384	500
500	385	500
500	386	500
500	387	500
500	388	500
500	389	500
500	390	500
500	391	500
500	392	500
500	393	500
500	394	500
500	395	500
500	396	500
500	397	500
500	398	500
500	399	500
500	400	500
500	401	500
500	402	500
500	403	500
500	404	500
500	405	500
500	406	500
500	407	500
500	408	500
500	409	500
500	410	500
500	411	500
500	412	500
500	413	500
500	414	500
500	415	500
500	416	500
500	417	500
500	418	500
500	419	500
500	420	500
500	421	500
500	422	500
500	423	500
500	424	500
500	425	500
500	426	500
500	427	500
500	428	500
500	429	500
500	430	500
500	431	500
500	432	500
500	433	500
500	434	500
500	435	500
500	436	500
500	437	500
500	438	500
500	439	500
500	440	500
500	441	500
500	442	500
500	443	500
500	444	500
500	445	500
500	446	500
500	447	500
500	448	500
500	449	500
500	450	500
500	451	500
500	452	500
500	453	500
500	454	500
500	455	500
500	456	500
500	457	500
500	458	500
500	459	500
500	460	500
500	461	500
500	462	500
500	463	500
500	464	500
500	465	500
500	466	500
500	467	500
500	468	500
500	469	500
500	470	500
500	471	500
500	472	500
500	473	500
500	474	500
500	475	500
500	476	500
500	477	500
500	478	500
500	479	500
500	480	500
500	481	500
500	482	500
500	483	500
500	484	500
500	485	500
500	486	500
500	487	500
500	488	500
500	489	500
500	490	500
500	491	500
500	492	500
500	493	500
500	494	500
500	495	500
500	496	500
500	497	500
500	498	500
500	499	500
